Station ID,MAE,MSE,MAE All,MSE All,Source
93110,3.27083412108014,19.704400599373333,"[3.213953117061666, 3.252849226310148, 3.2622739838613506, 3.285756846581656, 3.2881860313163553, 3.2574569171328243, 3.278146776074955, 3.3053055542841547, 3.2974641578000434, 3.3151471130099894, 3.2865033222324502, 3.2877609113803508, 3.3240632845702, 3.3102028034092856, 3.3507038545045997, 3.332189943607877, 3.3271970312852313, 3.295745043723402]","[18.877845253653224, 19.28565565741039, 19.372488338113858, 19.74970655566036, 19.778458491847974, 19.446844882035315, 19.83166112028585, 19.810244226730827, 19.93437345392785, 20.19839982000339, 20.224914258815488, 20.13820873985554, 20.35084971420544, 20.125572637192494, 20.65013594514295, 20.618717009242356, 20.831712806315245, 20.557866498283857]",base + topology
93245,3.304373236909171,19.8778517228801,"[3.302603164528953, 3.287008251919535, 3.2285886035017484, 3.2477597814856445, 3.285376843098448, 3.2766572240525638, 3.3369491035164476, 3.291775774332913, 3.2849287403571408, 3.2651304108974757, 3.3067570512348112, 3.325234554269431, 3.3801690888601006, 3.3542071866587864, 3.3149187018251647, 3.350132763898725, 3.3800837012316656, 3.378886861193815]","[19.659018378422534, 19.571019248342072, 19.099520258082496, 19.35809133689908, 19.60633478711612, 19.82698064983996, 20.250410984641782, 19.83572649501783, 19.738632440516266, 19.584587954041204, 19.638009376378157, 19.89310668656887, 20.606546930401166, 20.331126612345432, 20.05031237178367, 20.520180424993317, 20.59088865383449, 20.265716070345025]",base + topology
93439,4.543004447880656,37.43372867873877,"[4.4636132713773105, 4.4749943458876, 4.475329281331701, 4.530910159631753, 4.600474936104971, 4.559738665500501, 4.555346726132059, 4.542049372740505, 4.507316996649911, 4.54025610129656, 4.565564204495369, 4.560690599390883, 4.614123651369956, 4.6499266875170235, 4.641618888710947, 4.6060118516744835, 4.666309069020741, 4.67521477407687]","[35.865499127111356, 36.34142867785037, 36.057228337785276, 36.895837368018576, 38.135779449413036, 38.047386374305916, 37.93285511456677, 37.562066806766396, 36.73838299141317, 37.0098274445698, 37.16850568399118, 37.44710417717973, 38.367319237287234, 39.04020280843303, 39.01172351058368, 38.95224317654291, 39.931529868086834, 39.88674121580444]",base + topology
93781,3.4651765253300817,23.807860259681444,"[3.4418660531641923, 3.391736068792114, 3.4191886763315718, 3.456591417425812, 3.4243450972875276, 3.4405934413365244, 3.4534187621616454, 3.47925197077454, 3.4889973013772915, 3.5646310844552613, 3.537209490515773, 3.492351825029473, 3.4932797408432057, 3.4922879834076705, 3.508720555034799, 3.5588569195226856, 3.5769155035899356, 3.636714013713765]","[23.443317880850664, 22.76429309220536, 23.33593832506034, 23.661072366916155, 23.187050601334413, 23.395871822024915, 23.955170391905252, 23.98673853012597, 23.99821470399177, 25.050751961193274, 24.649425248047102, 24.41244043649117, 24.489540074082953, 24.53371841843531, 24.70911113126464, 24.971847651591872, 25.23786927816854, 25.493752315806915]",base + topology
93831,3.4176562060956805,23.19751902129223,"[3.3246630234094248, 3.321328608111042, 3.3094098240226053, 3.341627668521439, 3.3898590208851846, 3.4448492088219367, 3.4536975752089205, 3.4050210936389758, 3.4537764801853115, 3.4612355214282107, 3.483274613620215, 3.4773412618790434, 3.441485476658076, 3.476365727973175, 3.453945140532047, 3.4867343690994845, 3.4798803845721964, 3.4782233169787755]","[21.386407523155064, 21.333053524823242, 21.442819965858998, 21.857595478443013, 22.698451617616545, 22.731207654994574, 23.3714780659811, 23.06967746093562, 23.322177438546248, 23.753825228393985, 23.934937778831227, 24.177278335607415, 23.587247553379832, 24.088838990410757, 24.0346562818093, 24.38408673510794, 24.14672197202692, 23.688588234360907]",base + topology
93110,3.27083412108014,19.704400599373333,"[3.213953117061666, 3.252849226310148, 3.2622739838613506, 3.285756846581656, 3.2881860313163553, 3.2574569171328243, 3.278146776074955, 3.3053055542841547, 3.2974641578000434, 3.3151471130099894, 3.2865033222324502, 3.2877609113803508, 3.3240632845702, 3.3102028034092856, 3.3507038545045997, 3.332189943607877, 3.3271970312852313, 3.295745043723402]","[18.877845253653224, 19.28565565741039, 19.372488338113858, 19.74970655566036, 19.778458491847974, 19.446844882035315, 19.83166112028585, 19.810244226730827, 19.93437345392785, 20.19839982000339, 20.224914258815488, 20.13820873985554, 20.35084971420544, 20.125572637192494, 20.65013594514295, 20.618717009242356, 20.831712806315245, 20.557866498283857]",scaled-base + topology
93245,3.304373236909171,19.8778517228801,"[3.302603164528953, 3.287008251919535, 3.2285886035017484, 3.2477597814856445, 3.285376843098448, 3.2766572240525638, 3.3369491035164476, 3.291775774332913, 3.2849287403571408, 3.2651304108974757, 3.3067570512348112, 3.325234554269431, 3.3801690888601006, 3.3542071866587864, 3.3149187018251647, 3.350132763898725, 3.3800837012316656, 3.378886861193815]","[19.659018378422534, 19.571019248342072, 19.099520258082496, 19.35809133689908, 19.60633478711612, 19.82698064983996, 20.250410984641782, 19.83572649501783, 19.738632440516266, 19.584587954041204, 19.638009376378157, 19.89310668656887, 20.606546930401166, 20.331126612345432, 20.05031237178367, 20.520180424993317, 20.59088865383449, 20.265716070345025]",scaled-base + topology
93439,4.543004447880656,37.43372867873877,"[4.4636132713773105, 4.4749943458876, 4.475329281331701, 4.530910159631753, 4.600474936104971, 4.559738665500501, 4.555346726132059, 4.542049372740505, 4.507316996649911, 4.54025610129656, 4.565564204495369, 4.560690599390883, 4.614123651369956, 4.6499266875170235, 4.641618888710947, 4.6060118516744835, 4.666309069020741, 4.67521477407687]","[35.865499127111356, 36.34142867785037, 36.057228337785276, 36.895837368018576, 38.135779449413036, 38.047386374305916, 37.93285511456677, 37.562066806766396, 36.73838299141317, 37.0098274445698, 37.16850568399118, 37.44710417717973, 38.367319237287234, 39.04020280843303, 39.01172351058368, 38.95224317654291, 39.931529868086834, 39.88674121580444]",scaled-base + topology
93781,3.465176517487754,23.807860214933875,"[3.441866044141471, 3.3917360901185467, 3.4191886868580803, 3.45659142344096, 3.4243450881280983, 3.440593425751824, 3.4534187415187523, 3.4792519640758526, 3.488997292217862, 3.564631067093358, 3.537209469736172, 3.4923518045232878, 3.493279718012986, 3.492287957159754, 3.508720542731088, 3.5588569281352833, 3.576915503863351, 3.636714012209978]","[23.44331786045272, 22.764293141282472, 23.33593837807399, 23.66107231189709, 23.187050543539293, 23.395871733776602, 23.95517031650519, 23.986738518730707, 23.998214657226598, 25.050751843591836, 24.6494250919893, 24.412440361257943, 24.489540032961887, 24.533718353634637, 24.709111105320943, 24.97184761929757, 25.2378692700136, 25.493752262319415]",scaled-base + topology
93831,3.4176562060956805,23.19751902129223,"[3.3246630234094248, 3.321328608111042, 3.3094098240226053, 3.341627668521439, 3.3898590208851846, 3.4448492088219367, 3.4536975752089205, 3.4050210936389758, 3.4537764801853115, 3.4612355214282107, 3.483274613620215, 3.4773412618790434, 3.441485476658076, 3.476365727973175, 3.453945140532047, 3.4867343690994845, 3.4798803845721964, 3.4782233169787755]","[21.386407523155064, 21.333053524823242, 21.442819965858998, 21.857595478443013, 22.698451617616545, 22.731207654994574, 23.3714780659811, 23.06967746093562, 23.322177438546248, 23.753825228393985, 23.934937778831227, 24.177278335607415, 23.587247553379832, 24.088838990410757, 24.0346562818093, 24.38408673510794, 24.14672197202692, 23.688588234360907]",scaled-base + topology
93110,4.547074797206344,38.11353668590235,"[4.362448125697636, 4.3611069914529095, 4.394341664302399, 4.438516078129052, 4.521233266239401, 4.5087164845732275, 4.5439185882488005, 4.552653995986564, 4.577542515838112, 4.634774482408482, 4.639809038953816, 4.663961343253934, 4.663619818147041, 4.6510669099389705, 4.668920001165989, 4.659126056230311, 4.6415498337869785, 4.630284924998407]","[34.5150199694454, 34.84115855303222, 35.38600709719269, 36.485091468307196, 37.60014752409639, 37.427866977038114, 38.21904083044141, 38.359086434518325, 38.30791008727867, 39.044542332670915, 39.39254107408351, 39.91011516381583, 39.98837277274136, 39.68142600056332, 40.26474152454423, 40.43492296895252, 40.33504680162334, 40.40254611833935]",tfm-xreg + topology
93245,4.062042698133988,31.093512273782466,"[3.9860733872094736, 3.9605558820914397, 3.952596169088467, 3.996355344615166, 4.022934070458304, 4.027486843430395, 4.058314245282455, 4.0561078697729105, 4.049231135585748, 4.061883126842655, 4.103811582702371, 4.091651424893827, 4.166462722317538, 4.147421259316049, 4.118893719601754, 4.149373671998938, 4.1796862500635825, 4.195505704954306]","[29.361387305472533, 29.40597556545568, 29.5177458110549, 30.404491014347478, 30.225549786949436, 30.34099474757324, 31.18990733423493, 31.291291889783558, 31.241281627759133, 31.473934403161696, 31.641128499754192, 31.52585986919498, 32.5450658095153, 32.428510725360276, 32.18364462412436, 32.40900135621615, 33.00870758119955, 33.609205523839854]",tfm-xreg + topology
93439,5.521923450633229,53.32144321751798,"[5.321923074689128, 5.372594470080055, 5.409197780823691, 5.417905455974008, 5.542377554151858, 5.555594533959098, 5.572390011800713, 5.553203316664716, 5.532084931163723, 5.5886927165726545, 5.571364306238316, 5.566315977419411, 5.628376033608357, 5.642195058201537, 5.62598746106539, 5.5680037601112, 5.6187440935472885, 5.666191771591694]","[50.05085103533177, 51.05669086526, 51.571889876663114, 51.9788732801871, 54.15553929322731, 53.847720159227734, 54.46618101836926, 54.18809473010252, 53.67956261005218, 54.31893604206139, 54.2193864803921, 53.881181855645416, 54.69623265721621, 54.9489543180806, 54.93951591257962, 54.46022777904795, 55.23932993276586, 56.29960845869645]",tfm-xreg + topology
93781,4.6405714354020855,38.885839165718245,"[4.515133984755573, 4.50714311765741, 4.559037269595842, 4.604691378761319, 4.616149477981919, 4.638009785655711, 4.670890116431841, 4.675375035036042, 4.628494850593972, 4.6739486553253355, 4.682450623536881, 4.645002025393166, 4.676088449625522, 4.6856312086863765, 4.718338954976388, 4.735044982814391, 4.74230327387742, 4.764341240437756]","[36.04540163799515, 36.01056750138441, 36.7236236295759, 37.2876038280788, 37.49847061780357, 37.76674666454172, 38.4067782866655, 38.778475741128986, 38.317317165308424, 39.834434095572014, 39.8250481713949, 40.04222836833255, 40.31986761872049, 40.051193959527296, 40.85228190144177, 40.87136350876288, 40.999875922041745, 41.261619117007776]",tfm-xreg + topology
93831,4.139653653083851,33.23119361650393,"[4.003096411422529, 3.9877401235292496, 3.980067835727321, 4.046970473959034, 4.089677823892828, 4.149974927029024, 4.180793179851169, 4.117752657063927, 4.201107909593183, 4.249733932594471, 4.246626685448549, 4.272655150434592, 4.227776289205185, 4.146727520631183, 4.1704846667504265, 4.216234514045386, 4.199995830124742, 4.195832394937698]","[30.114851830166593, 30.29427828988957, 30.15211626304695, 31.170246691726717, 32.31916504884468, 33.17666200672931, 34.087824781138856, 33.17363925893156, 33.83117876701047, 34.8040664787911, 35.042338255857324, 35.07654956970044, 34.737975395843165, 33.85716844487585, 34.403028627834715, 35.38195507554039, 35.25583931227725, 35.3752517349717]",tfm-xreg + topology
93110,3.27083412108014,19.704400599373333,"[3.213953117061666, 3.252849226310148, 3.2622739838613506, 3.285756846581656, 3.2881860313163553, 3.2574569171328243, 3.278146776074955, 3.3053055542841547, 3.2974641578000434, 3.3151471130099894, 3.2865033222324502, 3.2877609113803508, 3.3240632845702, 3.3102028034092856, 3.3507038545045997, 3.332189943607877, 3.3271970312852313, 3.295745043723402]","[18.877845253653224, 19.28565565741039, 19.372488338113858, 19.74970655566036, 19.778458491847974, 19.446844882035315, 19.83166112028585, 19.810244226730827, 19.93437345392785, 20.19839982000339, 20.224914258815488, 20.13820873985554, 20.35084971420544, 20.125572637192494, 20.65013594514295, 20.618717009242356, 20.831712806315245, 20.557866498283857]",base
93245,3.304373236909171,19.8778517228801,"[3.302603164528953, 3.287008251919535, 3.2285886035017484, 3.2477597814856445, 3.285376843098448, 3.2766572240525638, 3.3369491035164476, 3.291775774332913, 3.2849287403571408, 3.2651304108974757, 3.3067570512348112, 3.325234554269431, 3.3801690888601006, 3.3542071866587864, 3.3149187018251647, 3.350132763898725, 3.3800837012316656, 3.378886861193815]","[19.659018378422534, 19.571019248342072, 19.099520258082496, 19.35809133689908, 19.60633478711612, 19.82698064983996, 20.250410984641782, 19.83572649501783, 19.738632440516266, 19.584587954041204, 19.638009376378157, 19.89310668656887, 20.606546930401166, 20.331126612345432, 20.05031237178367, 20.520180424993317, 20.59088865383449, 20.265716070345025]",base
93439,4.543004447880656,37.43372867873877,"[4.4636132713773105, 4.4749943458876, 4.475329281331701, 4.530910159631753, 4.600474936104971, 4.559738665500501, 4.555346726132059, 4.542049372740505, 4.507316996649911, 4.54025610129656, 4.565564204495369, 4.560690599390883, 4.614123651369956, 4.6499266875170235, 4.641618888710947, 4.6060118516744835, 4.666309069020741, 4.67521477407687]","[35.865499127111356, 36.34142867785037, 36.057228337785276, 36.895837368018576, 38.135779449413036, 38.047386374305916, 37.93285511456677, 37.562066806766396, 36.73838299141317, 37.0098274445698, 37.16850568399118, 37.44710417717973, 38.367319237287234, 39.04020280843303, 39.01172351058368, 38.95224317654291, 39.931529868086834, 39.88674121580444]",base
93781,3.4651765253300817,23.807860259681444,"[3.4418660531641923, 3.391736068792114, 3.4191886763315718, 3.456591417425812, 3.4243450972875276, 3.4405934413365244, 3.4534187621616454, 3.47925197077454, 3.4889973013772915, 3.5646310844552613, 3.537209490515773, 3.492351825029473, 3.4932797408432057, 3.4922879834076705, 3.508720555034799, 3.5588569195226856, 3.5769155035899356, 3.636714013713765]","[23.443317880850664, 22.76429309220536, 23.33593832506034, 23.661072366916155, 23.187050601334413, 23.395871822024915, 23.955170391905252, 23.98673853012597, 23.99821470399177, 25.050751961193274, 24.649425248047102, 24.41244043649117, 24.489540074082953, 24.53371841843531, 24.70911113126464, 24.971847651591872, 25.23786927816854, 25.493752315806915]",base
93831,3.4176562060956805,23.19751902129223,"[3.3246630234094248, 3.321328608111042, 3.3094098240226053, 3.341627668521439, 3.3898590208851846, 3.4448492088219367, 3.4536975752089205, 3.4050210936389758, 3.4537764801853115, 3.4612355214282107, 3.483274613620215, 3.4773412618790434, 3.441485476658076, 3.476365727973175, 3.453945140532047, 3.4867343690994845, 3.4798803845721964, 3.4782233169787755]","[21.386407523155064, 21.333053524823242, 21.442819965858998, 21.857595478443013, 22.698451617616545, 22.731207654994574, 23.3714780659811, 23.06967746093562, 23.322177438546248, 23.753825228393985, 23.934937778831227, 24.177278335607415, 23.587247553379832, 24.088838990410757, 24.0346562818093, 24.38408673510794, 24.14672197202692, 23.688588234360907]",base
93110,3.27083412108014,19.704400599373333,"[3.213953117061666, 3.252849226310148, 3.2622739838613506, 3.285756846581656, 3.2881860313163553, 3.2574569171328243, 3.278146776074955, 3.3053055542841547, 3.2974641578000434, 3.3151471130099894, 3.2865033222324502, 3.2877609113803508, 3.3240632845702, 3.3102028034092856, 3.3507038545045997, 3.332189943607877, 3.3271970312852313, 3.295745043723402]","[18.877845253653224, 19.28565565741039, 19.372488338113858, 19.74970655566036, 19.778458491847974, 19.446844882035315, 19.83166112028585, 19.810244226730827, 19.93437345392785, 20.19839982000339, 20.224914258815488, 20.13820873985554, 20.35084971420544, 20.125572637192494, 20.65013594514295, 20.618717009242356, 20.831712806315245, 20.557866498283857]",scaled-base
93245,3.304373236909171,19.8778517228801,"[3.302603164528953, 3.287008251919535, 3.2285886035017484, 3.2477597814856445, 3.285376843098448, 3.2766572240525638, 3.3369491035164476, 3.291775774332913, 3.2849287403571408, 3.2651304108974757, 3.3067570512348112, 3.325234554269431, 3.3801690888601006, 3.3542071866587864, 3.3149187018251647, 3.350132763898725, 3.3800837012316656, 3.378886861193815]","[19.659018378422534, 19.571019248342072, 19.099520258082496, 19.35809133689908, 19.60633478711612, 19.82698064983996, 20.250410984641782, 19.83572649501783, 19.738632440516266, 19.584587954041204, 19.638009376378157, 19.89310668656887, 20.606546930401166, 20.331126612345432, 20.05031237178367, 20.520180424993317, 20.59088865383449, 20.265716070345025]",scaled-base
93439,4.543004447880656,37.43372867873877,"[4.4636132713773105, 4.4749943458876, 4.475329281331701, 4.530910159631753, 4.600474936104971, 4.559738665500501, 4.555346726132059, 4.542049372740505, 4.507316996649911, 4.54025610129656, 4.565564204495369, 4.560690599390883, 4.614123651369956, 4.6499266875170235, 4.641618888710947, 4.6060118516744835, 4.666309069020741, 4.67521477407687]","[35.865499127111356, 36.34142867785037, 36.057228337785276, 36.895837368018576, 38.135779449413036, 38.047386374305916, 37.93285511456677, 37.562066806766396, 36.73838299141317, 37.0098274445698, 37.16850568399118, 37.44710417717973, 38.367319237287234, 39.04020280843303, 39.01172351058368, 38.95224317654291, 39.931529868086834, 39.88674121580444]",scaled-base
93781,3.465176517487754,23.807860214933875,"[3.441866044141471, 3.3917360901185467, 3.4191886868580803, 3.45659142344096, 3.4243450881280983, 3.440593425751824, 3.4534187415187523, 3.4792519640758526, 3.488997292217862, 3.564631067093358, 3.537209469736172, 3.4923518045232878, 3.493279718012986, 3.492287957159754, 3.508720542731088, 3.5588569281352833, 3.576915503863351, 3.636714012209978]","[23.44331786045272, 22.764293141282472, 23.33593837807399, 23.66107231189709, 23.187050543539293, 23.395871733776602, 23.95517031650519, 23.986738518730707, 23.998214657226598, 25.050751843591836, 24.6494250919893, 24.412440361257943, 24.489540032961887, 24.533718353634637, 24.709111105320943, 24.97184761929757, 25.2378692700136, 25.493752262319415]",scaled-base
93831,3.4176562060956805,23.19751902129223,"[3.3246630234094248, 3.321328608111042, 3.3094098240226053, 3.341627668521439, 3.3898590208851846, 3.4448492088219367, 3.4536975752089205, 3.4050210936389758, 3.4537764801853115, 3.4612355214282107, 3.483274613620215, 3.4773412618790434, 3.441485476658076, 3.476365727973175, 3.453945140532047, 3.4867343690994845, 3.4798803845721964, 3.4782233169787755]","[21.386407523155064, 21.333053524823242, 21.442819965858998, 21.857595478443013, 22.698451617616545, 22.731207654994574, 23.3714780659811, 23.06967746093562, 23.322177438546248, 23.753825228393985, 23.934937778831227, 24.177278335607415, 23.587247553379832, 24.088838990410757, 24.0346562818093, 24.38408673510794, 24.14672197202692, 23.688588234360907]",scaled-base
93110,4.547074797206344,38.11353668590235,"[4.362448125697636, 4.3611069914529095, 4.394341664302399, 4.438516078129052, 4.521233266239401, 4.5087164845732275, 4.5439185882488005, 4.552653995986564, 4.577542515838112, 4.634774482408482, 4.639809038953816, 4.663961343253934, 4.663619818147041, 4.6510669099389705, 4.668920001165989, 4.659126056230311, 4.6415498337869785, 4.630284924998407]","[34.5150199694454, 34.84115855303222, 35.38600709719269, 36.485091468307196, 37.60014752409639, 37.427866977038114, 38.21904083044141, 38.359086434518325, 38.30791008727867, 39.044542332670915, 39.39254107408351, 39.91011516381583, 39.98837277274136, 39.68142600056332, 40.26474152454423, 40.43492296895252, 40.33504680162334, 40.40254611833935]",tfm-xreg
93245,4.062042698133988,31.093512273782466,"[3.9860733872094736, 3.9605558820914397, 3.952596169088467, 3.996355344615166, 4.022934070458304, 4.027486843430395, 4.058314245282455, 4.0561078697729105, 4.049231135585748, 4.061883126842655, 4.103811582702371, 4.091651424893827, 4.166462722317538, 4.147421259316049, 4.118893719601754, 4.149373671998938, 4.1796862500635825, 4.195505704954306]","[29.361387305472533, 29.40597556545568, 29.5177458110549, 30.404491014347478, 30.225549786949436, 30.34099474757324, 31.18990733423493, 31.291291889783558, 31.241281627759133, 31.473934403161696, 31.641128499754192, 31.52585986919498, 32.5450658095153, 32.428510725360276, 32.18364462412436, 32.40900135621615, 33.00870758119955, 33.609205523839854]",tfm-xreg
93439,5.521923450633229,53.32144321751798,"[5.321923074689128, 5.372594470080055, 5.409197780823691, 5.417905455974008, 5.542377554151858, 5.555594533959098, 5.572390011800713, 5.553203316664716, 5.532084931163723, 5.5886927165726545, 5.571364306238316, 5.566315977419411, 5.628376033608357, 5.642195058201537, 5.62598746106539, 5.5680037601112, 5.6187440935472885, 5.666191771591694]","[50.05085103533177, 51.05669086526, 51.571889876663114, 51.9788732801871, 54.15553929322731, 53.847720159227734, 54.46618101836926, 54.18809473010252, 53.67956261005218, 54.31893604206139, 54.2193864803921, 53.881181855645416, 54.69623265721621, 54.9489543180806, 54.93951591257962, 54.46022777904795, 55.23932993276586, 56.29960845869645]",tfm-xreg
93781,4.6405714354020855,38.885839165718245,"[4.515133984755573, 4.50714311765741, 4.559037269595842, 4.604691378761319, 4.616149477981919, 4.638009785655711, 4.670890116431841, 4.675375035036042, 4.628494850593972, 4.6739486553253355, 4.682450623536881, 4.645002025393166, 4.676088449625522, 4.6856312086863765, 4.718338954976388, 4.735044982814391, 4.74230327387742, 4.764341240437756]","[36.04540163799515, 36.01056750138441, 36.7236236295759, 37.2876038280788, 37.49847061780357, 37.76674666454172, 38.4067782866655, 38.778475741128986, 38.317317165308424, 39.834434095572014, 39.8250481713949, 40.04222836833255, 40.31986761872049, 40.051193959527296, 40.85228190144177, 40.87136350876288, 40.999875922041745, 41.261619117007776]",tfm-xreg
93831,4.139653653083851,33.23119361650393,"[4.003096411422529, 3.9877401235292496, 3.980067835727321, 4.046970473959034, 4.089677823892828, 4.149974927029024, 4.180793179851169, 4.117752657063927, 4.201107909593183, 4.249733932594471, 4.246626685448549, 4.272655150434592, 4.227776289205185, 4.146727520631183, 4.1704846667504265, 4.216234514045386, 4.199995830124742, 4.195832394937698]","[30.114851830166593, 30.29427828988957, 30.15211626304695, 31.170246691726717, 32.31916504884468, 33.17666200672931, 34.087824781138856, 33.17363925893156, 33.83117876701047, 34.8040664787911, 35.042338255857324, 35.07654956970044, 34.737975395843165, 33.85716844487585, 34.403028627834715, 35.38195507554039, 35.25583931227725, 35.3752517349717]",tfm-xreg
